event_key,ticker,year,quarter,aligned_audio_sentence_count,aligned_audio_duration_sum_sec,F0semitoneFrom27.5Hz_sma3nz_amean_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile20.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile50.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile80.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope_winsor_mean,F1amplitudeLogRelF0_sma3nz_amean_winsor_mean,F1amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F1bandwidth_sma3nz_amean_winsor_mean,F1bandwidth_sma3nz_stddevNorm_winsor_mean,F1frequency_sma3nz_amean_winsor_mean,F1frequency_sma3nz_stddevNorm_winsor_mean,F2amplitudeLogRelF0_sma3nz_amean_winsor_mean,F2amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F2bandwidth_sma3nz_amean_winsor_mean,F2bandwidth_sma3nz_stddevNorm_winsor_mean,F2frequency_sma3nz_amean_winsor_mean,F2frequency_sma3nz_stddevNorm_winsor_mean,F3amplitudeLogRelF0_sma3nz_amean_winsor_mean,F3amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F3bandwidth_sma3nz_amean_winsor_mean,F3bandwidth_sma3nz_stddevNorm_winsor_mean,F3frequency_sma3nz_amean_winsor_mean,F3frequency_sma3nz_stddevNorm_winsor_mean,HNRdBACF_sma3nz_amean_winsor_mean,HNRdBACF_sma3nz_stddevNorm_winsor_mean,MeanUnvoicedSegmentLength_winsor_mean,MeanVoicedSegmentLengthSec_winsor_mean,StddevUnvoicedSegmentLength_winsor_mean,StddevVoicedSegmentLengthSec_winsor_mean,VoicedSegmentsPerSec_winsor_mean,alphaRatioUV_sma3nz_amean_winsor_mean,alphaRatioV_sma3nz_amean_winsor_mean,alphaRatioV_sma3nz_stddevNorm_winsor_mean,equivalentSoundLevel_dBp_winsor_mean,hammarbergIndexUV_sma3nz_amean_winsor_mean,hammarbergIndexV_sma3nz_amean_winsor_mean,hammarbergIndexV_sma3nz_stddevNorm_winsor_mean,jitterLocal_sma3nz_amean_winsor_mean,jitterLocal_sma3nz_stddevNorm_winsor_mean,logRelF0-H1-A3_sma3nz_amean_winsor_mean,logRelF0-H1-A3_sma3nz_stddevNorm_winsor_mean,logRelF0-H1-H2_sma3nz_amean_winsor_mean,logRelF0-H1-H2_sma3nz_stddevNorm_winsor_mean,loudnessPeaksPerSec_winsor_mean,loudness_sma3_amean_winsor_mean,loudness_sma3_meanFallingSlope_winsor_mean,loudness_sma3_meanRisingSlope_winsor_mean,loudness_sma3_pctlrange0-2_winsor_mean,loudness_sma3_percentile20.0_winsor_mean,loudness_sma3_percentile50.0_winsor_mean,loudness_sma3_percentile80.0_winsor_mean,loudness_sma3_stddevFallingSlope_winsor_mean,loudness_sma3_stddevNorm_winsor_mean,loudness_sma3_stddevRisingSlope_winsor_mean,mfcc1V_sma3nz_amean_winsor_mean,mfcc1V_sma3nz_stddevNorm_winsor_mean,mfcc1_sma3_amean_winsor_mean,mfcc1_sma3_stddevNorm_winsor_mean,mfcc2V_sma3nz_amean_winsor_mean,mfcc2V_sma3nz_stddevNorm_winsor_mean,mfcc2_sma3_amean_winsor_mean,mfcc2_sma3_stddevNorm_winsor_mean,mfcc3V_sma3nz_amean_winsor_mean,mfcc3V_sma3nz_stddevNorm_winsor_mean,mfcc3_sma3_amean_winsor_mean,mfcc3_sma3_stddevNorm_winsor_mean,mfcc4V_sma3nz_amean_winsor_mean,mfcc4V_sma3nz_stddevNorm_winsor_mean,mfcc4_sma3_amean_winsor_mean,mfcc4_sma3_stddevNorm_winsor_mean,shimmerLocaldB_sma3nz_amean_winsor_mean,shimmerLocaldB_sma3nz_stddevNorm_winsor_mean,slopeUV0-500_sma3nz_amean_winsor_mean,slopeUV500-1500_sma3nz_amean_winsor_mean,slopeV0-500_sma3nz_amean_winsor_mean,slopeV0-500_sma3nz_stddevNorm_winsor_mean,slopeV500-1500_sma3nz_amean_winsor_mean,slopeV500-1500_sma3nz_stddevNorm_winsor_mean,spectralFluxUV_sma3nz_amean_winsor_mean,spectralFluxV_sma3nz_amean_winsor_mean,spectralFluxV_sma3nz_stddevNorm_winsor_mean,spectralFlux_sma3_amean_winsor_mean,spectralFlux_sma3_stddevNorm_winsor_mean
NVDA_2019_Q4,NVDA,2019,Q4,19,119.206000,29.077029,46.469041,117.799984,3.057189,27.212288,28.630123,30.255613,47.400369,0.100832,142.476101,-79.381227,-1.179862,1356.990206,0.170733,648.276112,0.345149,-83.841992,-1.018801,1039.018840,0.285173,1666.784976,0.150945,-89.276970,-0.909264,925.684373,0.317191,2744.618868,0.111308,5.339792,0.532374,0.121147,0.201928,0.130092,0.149089,3.079595,-7.578252,-13.931180,-0.504200,-28.011775,15.397674,25.475314,0.398482,0.020269,1.000910,28.068797,0.520500,3.206629,2.777220,4.312557,0.412950,4.662047,6.152829,0.454712,0.176473,0.359646,0.630692,2.742390,0.633954,3.176197,48.930217,0.162939,45.232316,0.221887,-10.658114,-0.405977,-14.569981,-1.136608,8.609318,12.289754,15.144675,2.464497,-2.643949,-3.475684,-3.152818,2.808695,1.347503,0.624124,0.030478,-0.000726,0.054511,0.515778,-0.020716,-0.875765,0.114376,0.249143,0.674302,0.198089,0.849187
NVDA_2020_Q1,NVDA,2020,Q1,4,25.038000,34.821887,43.787124,76.233761,4.462495,32.695022,35.063361,37.152150,43.054559,0.100656,84.291140,-45.102915,-1.672988,1359.019492,0.194020,583.282098,0.345453,-51.002103,-1.261984,1045.403334,0.352081,1630.003612,0.136680,-55.651995,-1.115360,1027.991924,0.367531,2614.023716,0.104661,7.236186,0.585106,0.113623,0.474206,0.107066,0.355290,1.799378,-8.754044,-15.087658,-0.426398,-28.054080,16.840869,25.279135,0.344059,0.029591,1.560445,23.890894,0.430146,6.921074,1.539847,4.504599,0.442999,5.074529,7.371411,0.490503,0.198512,0.377058,0.689101,2.751219,0.646255,3.430493,43.179629,0.159275,41.520211,0.199119,-15.093310,-0.807137,-15.640249,-0.772192,21.925462,0.859957,23.505714,0.789922,-14.393850,-0.830354,-13.855172,-0.864247,1.267449,0.676755,0.054734,-0.008330,0.109541,0.279174,-0.021106,-0.503915,0.074238,0.281512,0.726513,0.242999,0.836205
NVDA_2020_Q2,NVDA,2020,Q2,26,190.694000,25.787473,58.750866,134.283874,3.728823,23.779594,25.333456,27.510163,68.848145,0.128607,152.928627,-47.411299,-1.811011,1313.224049,0.181993,525.838306,0.440560,-55.589362,-1.381213,998.299254,0.283839,1509.126337,0.190759,-61.218509,-1.192248,865.629502,0.329083,2550.598490,0.114241,3.070216,1.222622,0.096812,0.284880,0.107145,0.231264,2.686240,-5.429844,-14.264021,-0.466748,-20.623034,13.596621,25.919328,0.332892,0.030641,1.666733,25.945493,0.363015,2.879112,2.669681,4.123527,0.777290,9.063405,11.365601,0.887750,0.318829,0.687757,1.203439,5.407781,0.642931,5.894219,44.305914,0.172486,41.311081,0.238537,-11.610263,-1.031451,-13.969912,-0.920975,20.312795,1.007132,22.867303,0.874247,-18.965487,-0.797748,-19.111650,-0.792384,1.570258,0.659573,0.057421,-0.009371,0.080151,0.357303,-0.024936,-0.542714,0.240234,0.662314,0.724672,0.553885,0.862232
NVDA_2020_Q4,NVDA,2020,Q4,6,29.033000,28.267104,193.568811,279.830628,5.741069,24.540887,26.248007,30.412044,310.089309,0.267473,354.985494,-50.146999,-1.753140,1215.318649,0.220577,562.118824,0.450666,-53.533138,-1.412975,930.686824,0.300245,1571.068377,0.180343,-55.937226,-1.300699,867.228350,0.326688,2581.913005,0.109782,1.920767,-0.873765,0.096803,0.292578,0.088835,0.231784,2.962963,1.128287,-9.229447,-1.319514,-25.970206,6.235534,18.877296,0.581976,0.042002,1.568473,17.323586,0.836873,1.545071,2.592142,4.680200,0.997797,12.522410,14.718257,1.169583,0.393158,0.888313,1.562504,6.706329,0.651729,6.865922,39.908053,0.261172,36.862603,0.316314,-22.853414,-0.590148,-25.700472,-0.567533,26.882877,0.786535,29.233054,0.685895,-19.220584,-0.835804,-20.008823,-0.764430,1.596591,0.682829,0.038489,-0.000887,0.076743,0.396014,-0.018479,-0.807313,0.289773,0.848745,0.691676,0.699363,0.831689
NVDA_2021_Q1,NVDA,2021,Q1,40,260.398000,28.341321,121.085816,254.672397,4.956323,25.445178,27.495219,30.420137,172.446208,0.181285,314.082272,-55.722794,-1.575809,1354.037720,0.179568,614.259475,0.303897,-64.331567,-1.202258,1079.791967,0.289138,1641.729918,0.159294,-69.230073,-1.064321,966.591951,0.321292,2679.920298,0.081877,4.142199,1.001086,0.120914,0.278983,0.142393,0.217359,2.746866,-5.850505,-18.251564,-0.604479,-24.396474,13.955497,29.733151,0.395120,0.039707,1.632492,30.345213,0.572299,4.417843,4.613264,4.098841,0.468617,6.369891,8.337089,0.643028,0.130321,0.390110,0.773310,3.649023,0.783209,4.110324,44.491186,0.213136,39.225135,0.353441,-5.426224,-8.525100,-8.771670,-2.577915,20.033426,0.978754,20.020632,0.945950,-10.594294,-1.651430,-8.634340,-2.020446,1.665319,0.720622,0.041848,-0.002316,0.085563,0.429662,-0.022616,-0.678107,0.102950,0.464171,0.782880,0.361011,0.991659
NVDA_2021_Q2,NVDA,2021,Q2,71,610.368000,29.917220,110.317592,319.826734,6.153645,26.234999,28.557834,32.359906,134.894195,0.188838,431.826258,-81.241457,-1.168955,1371.181879,0.198451,696.940776,0.350440,-86.199414,-0.996615,1143.039951,0.275938,1790.543879,0.141946,-88.950507,-0.936653,1075.172714,0.291688,2829.513057,0.093904,5.818075,0.568475,0.122176,0.188470,0.119901,0.155566,3.233657,-5.415921,-18.091392,-0.749579,-10.260825,13.366302,28.690206,0.394038,0.033002,1.491236,29.387314,0.403684,4.769131,-1.218006,4.460221,1.378407,17.088496,25.557483,1.781159,0.446727,1.246293,2.232600,8.758502,0.678841,13.558625,39.423717,0.215517,36.114042,0.280621,-4.077022,1.869750,-11.610119,-2.133301,18.940787,1.196503,24.739657,0.841081,-8.245701,-2.166630,-11.814415,-1.859216,1.436246,0.786713,0.051171,-0.001300,0.056621,0.392169,-0.025438,-0.712554,0.704320,1.694034,0.573662,1.300794,0.806382
NVDA_2021_Q4,NVDA,2021,Q4,34,230.688000,28.311674,146.637196,322.230510,5.257635,25.727234,28.217240,31.017372,190.300159,0.202376,423.216868,-49.077344,-1.570350,1292.161049,0.200351,586.253463,0.345256,-59.256464,-1.138779,1062.510317,0.313141,1677.234110,0.153256,-62.002604,-1.056629,989.144979,0.328002,2664.789338,0.095950,4.310311,0.720024,0.120313,0.438815,0.127593,0.328832,1.942050,-5.251928,-21.034585,-0.230727,-29.420558,12.548198,31.213277,0.426974,0.059346,1.794993,31.464659,0.786383,8.724957,33.005547,4.397440,0.472287,5.395880,7.564723,0.530114,0.189412,0.423284,0.720026,3.001896,0.613415,4.312934,40.120265,0.265823,35.902536,0.365934,2.763146,0.702960,0.196769,1.814282,23.795669,0.936967,24.627522,0.793984,3.374948,1.444678,3.860925,2.967896,1.571697,0.716614,-0.015574,0.000555,0.037998,1.146129,-0.021976,-0.786382,0.096667,0.441865,0.633090,0.366326,0.793959
NVDA_2022_Q4,NVDA,2022,Q4,4,31.680000,27.503058,69.338927,219.048424,3.383269,25.468100,26.904862,28.841699,49.598129,0.158027,222.829876,-75.739251,-1.182623,1314.435647,0.196280,536.556050,0.402568,-83.328748,-0.965960,994.582222,0.315682,1584.625841,0.149895,-85.108321,-0.929865,975.713143,0.363439,2599.615009,0.096063,4.779923,0.585509,0.115160,0.202789,0.087699,0.140496,3.123006,-3.292073,-16.987072,-0.540571,-22.627616,10.844359,25.617043,0.414879,0.026614,1.433977,27.017416,0.456733,4.659624,1.985398,3.705075,0.380196,4.042951,5.653494,0.445816,0.136620,0.338462,0.583584,2.505104,0.698190,2.811798,33.148378,0.292387,27.989448,0.493979,3.308212,0.875285,0.194495,7.466192,27.411668,0.669762,28.321015,0.641459,-24.717691,-0.706018,-25.546137,-0.680928,1.482801,0.626524,0.048682,-0.007425,0.053989,0.682907,-0.021612,-0.636541,0.118371,0.260466,0.764699,0.209286,0.933465
NVDA_2023_Q1,NVDA,2023,Q1,59,426.032000,27.838069,89.454248,280.522891,5.041117,24.594735,26.498554,29.692286,101.263177,0.207032,387.472273,-75.031594,-1.274233,1292.188816,0.218135,549.563724,0.412862,-80.222211,-1.073623,986.333286,0.324168,1545.048818,0.166851,-83.047441,-1.002750,850.108661,0.375894,2554.999780,0.097856,4.578046,0.682747,0.124118,0.214444,0.132095,0.173591,2.985028,-4.499599,-13.656762,-0.561031,-26.716131,12.593795,23.713001,0.471965,0.025655,1.341639,24.186002,0.558655,4.250314,2.544452,3.899471,0.285027,3.592435,4.627043,0.364109,0.087528,0.244061,0.451474,2.036415,0.761670,2.471974,33.944556,0.339233,28.258696,0.539679,-4.525778,3.685359,-5.250423,-9.171753,27.810159,1.182480,28.513617,0.827589,-22.840000,-0.848158,-22.784753,-0.847704,1.444896,0.694584,0.070339,-0.002012,0.087488,0.385799,-0.011802,-3.467936,0.059595,0.161545,0.734324,0.122440,0.959617
NVDA_2023_Q2,NVDA,2023,Q2,24,193.149000,27.404693,103.139990,288.341982,4.466418,24.402386,25.961116,28.860900,127.299636,0.222997,344.431975,-62.674656,-1.385526,1357.187798,0.198055,575.435284,0.362705,-68.606207,-1.151524,1060.663474,0.281292,1543.866590,0.153147,-72.159443,-1.056993,893.770157,0.389299,2529.662480,0.107201,3.333198,0.535711,0.098772,0.226074,0.103260,0.178357,3.136314,-4.213920,-13.699987,-0.822122,-23.938719,13.934035,24.772514,0.474564,0.035210,1.523264,23.502152,0.624240,3.828248,-0.914151,3.787754,0.530288,6.640443,8.991128,0.693864,0.153966,0.462524,0.847648,3.867138,0.757712,4.892480,46.108555,0.251460,41.431844,0.375271,-11.302852,-2.500173,-13.610283,-1.755729,20.471116,1.598237,21.564621,1.335144,0.908230,3.150338,0.821379,5.946875,1.594004,0.659427,0.053353,-0.000028,0.063917,0.676820,-0.013801,-1.157942,0.161115,0.472851,0.757849,0.381796,0.938338
NVDA_2023_Q4,NVDA,2023,Q4,43,371.174000,28.471399,129.946257,185.299733,4.918272,25.712454,27.630568,30.650942,178.465137,0.174691,214.312626,-52.949461,-1.706945,1375.443728,0.175129,576.207382,0.381516,-61.136679,-1.280193,1074.656236,0.289222,1590.452401,0.170987,-65.383040,-1.145438,946.406505,0.357921,2633.806778,0.101509,3.971078,1.004938,0.126671,0.316484,0.148332,0.264650,2.349537,-4.648180,-16.889947,-0.529850,-14.408682,13.751890,28.205391,0.376998,0.043112,1.675955,27.137276,0.491785,4.567681,3.536213,3.723605,1.021303,14.005469,18.533675,1.468420,0.245676,0.795152,1.715043,8.391309,0.859545,10.258871,42.409440,0.203654,35.695659,0.479040,-6.559750,-2.709006,-7.834074,-2.408860,15.501062,1.739712,15.469383,1.535612,-12.084446,-1.320244,-10.275082,-1.547771,1.715542,0.653723,0.045699,-0.005763,0.073229,0.381474,-0.027431,-0.538448,0.281491,1.329879,0.796453,1.049061,1.017801
NVDA_2024_Q1,NVDA,2024,Q1,47,388.922000,25.696204,122.359862,225.560502,3.568955,23.330661,24.860453,26.901723,173.168031,0.221496,314.711890,-56.304701,-1.443864,1301.802103,0.198213,524.083426,0.358353,-66.180294,-1.085159,998.655125,0.326452,1558.115402,0.157885,-69.656486,-0.996369,946.367261,0.365442,2574.799489,0.096584,3.026356,1.534714,0.091778,0.262222,0.095126,0.221779,2.965274,-8.232554,-17.630725,-0.565346,-19.933640,17.389955,26.934233,0.400229,0.037710,1.525475,27.403493,0.450751,4.462970,10.887871,4.190265,0.667830,7.571789,11.098285,0.825602,0.226401,0.606825,1.054759,4.155877,0.694303,5.865555,44.869927,0.192931,41.104737,0.314793,-3.195894,-7.445220,-4.706148,-4.193915,29.282282,0.702889,29.407357,0.718783,2.361798,1.536902,2.655777,3.819406,1.595936,0.689086,0.033103,-0.009712,0.044801,0.806415,-0.024092,-0.634026,0.283231,0.678360,0.663741,0.578529,0.807105
NVDA_2024_Q2,NVDA,2024,Q2,48,388.460000,28.121870,123.724115,247.014910,5.022383,25.322642,27.255740,30.402457,175.275763,0.184808,345.889595,-45.756576,-1.891429,1339.666743,0.173966,568.154690,0.345155,-56.021783,-1.293991,1033.466412,0.290869,1583.080627,0.156462,-62.051534,-1.103137,943.987889,0.367908,2644.928010,0.095388,4.138671,1.003922,0.113957,0.341973,0.125880,0.306678,2.405806,-7.263866,-18.468973,-0.564855,-16.890161,16.678974,30.428873,0.355421,0.043912,1.708506,29.620311,0.498446,4.208072,2.862182,3.804237,0.800045,10.381489,14.395253,1.105499,0.212154,0.681293,1.318665,6.217789,0.791056,8.033119,44.692155,0.190417,39.091878,0.408314,-3.894029,-3.296539,-4.962595,-4.351114,17.250569,1.428231,17.231795,1.353109,-8.187045,-1.464449,-7.012591,-1.437632,1.664218,0.699463,0.051319,-0.005954,0.089508,0.315061,-0.027546,-0.573768,0.235476,0.930824,0.781065,0.767025,0.952328
NVDA_2024_Q3,NVDA,2024,Q3,19,166.882000,32.337863,77.416237,246.944725,5.511003,30.131752,32.477997,35.650668,83.985955,0.140184,314.860904,-49.026997,-1.559543,1380.573969,0.167852,628.780242,0.288464,-57.785857,-1.168789,1058.833953,0.290616,1645.627097,0.146756,-65.319798,-0.972662,953.658258,0.348512,2729.283989,0.099628,6.116961,0.734534,0.127508,0.420364,0.132755,0.319972,2.026590,-8.413876,-20.550814,-0.390337,-13.390992,18.112445,33.459238,0.280095,0.043449,1.696233,31.496900,0.422070,5.861531,2.473495,3.644079,1.024797,11.718057,19.097970,1.494293,0.251472,0.849277,1.748023,6.691212,0.806682,10.258832,44.988314,0.167096,39.912272,0.385902,-1.014142,2.211317,-2.113964,-1.996082,11.035943,1.882291,11.335038,1.750410,-9.205031,-1.418930,-7.768030,-1.747920,1.554975,0.669303,0.046658,-0.007486,0.076920,0.376525,-0.031046,-0.454642,0.230626,1.382776,0.728689,1.146666,0.901416
NVDA_2024_Q4,NVDA,2024,Q4,37,330.040000,29.273529,128.709313,203.867779,4.614803,26.831899,28.945495,31.452898,195.666061,0.150884,279.055085,-60.395673,-1.550985,1347.636863,0.179713,560.452583,0.375993,-68.121713,-1.185953,1018.045864,0.285495,1567.696571,0.165435,-72.975353,-1.052364,902.268439,0.349522,2619.482368,0.099725,5.032951,0.906625,0.157975,0.337633,0.204656,0.249264,2.186829,-7.482176,-17.049148,-0.541770,-25.542490,17.512958,28.771521,0.377065,0.039825,1.783187,27.872508,0.505831,4.113974,2.692188,3.742886,0.427570,6.091298,8.151646,0.683843,0.084801,0.339554,0.768783,3.341046,0.846410,4.141839,44.846224,0.177397,36.307507,0.515032,-7.808630,-0.959651,-7.607051,-0.863226,16.865403,1.307703,16.851660,1.250840,-8.333932,-3.167230,-5.768659,-3.467544,1.541094,0.728361,0.046869,-0.002238,0.106124,0.248255,-0.025164,-0.603000,0.058373,0.363268,0.708949,0.268064,0.993261
NVDA_2025_Q2,NVDA,2025,Q2,5,43.799000,31.637664,140.159446,164.780787,4.243280,30.124888,31.709647,34.375339,254.362245,0.121974,181.093452,-42.405590,-1.705864,1389.961618,0.158804,608.244496,0.293626,-52.127860,-1.225556,1076.834554,0.308238,1625.314509,0.142723,-58.160334,-1.051705,976.433584,0.325960,2664.715611,0.092994,5.327786,0.873099,0.076179,0.328603,0.076334,0.250281,2.513159,-8.182796,-17.920178,-0.430068,-14.972770,17.731947,29.554061,0.305432,0.035710,1.873553,26.620057,0.469442,3.442828,0.110295,3.972195,0.973242,12.314041,20.983953,1.272666,0.297130,0.816180,1.569329,7.741393,0.786072,11.418112,44.536401,0.161354,41.771237,0.267041,-6.210494,-2.498853,-7.649765,-1.914436,14.618273,1.416470,14.878903,1.376225,-9.263723,-1.338114,-8.698564,-1.406739,1.680714,0.635143,0.068773,-0.013252,0.088534,0.325585,-0.029384,-0.472680,0.292365,1.176387,0.791187,1.012067,0.928929
